336,23.02,13.84,17.88,48.46,41.78
337,22.74,39.14,38.76,18.26,39.34
338,26.28,33.32,39.52,24.64,67.32
339,7.56,36.32,16.36,18.76,35.74
340,33.6,33.24,10.56,32.94,46.34
341,20.06,46.74,42.5,43.96,54.72
342,2.06,25.5,25.42,16.66,48.96
343,19.88,36.64,36.14,30.66,46.54
344,23.08,31.58,27.66,42.1,42.02
345,28.54,36.48,24.58,52.22,48.64
346,24.54,39.54,27.68,35.8,39.1
347,32.3,6.9,22.68,35.4,47.98
348,16.92,44.48,23.94,44.64,47.66
349,28.36,38.66,7.06,46.94,28.62
350,5.02,40.44,21.06,47.16,47.48
351,21.94,28.98,23.62,51.34,36.16
352,6.2,37.5,22.54,40.82,26.4
353,22.3,41.5,12.08,32.16,42.94
354,23.5,44.56,31.76,48.6,33.12
355,25.14,36.58,36.3,45.56,41.42
356,40.78,33.66,43.14,49.94,40.24
357,37.76,52.64,34.16,43.92,52.2
358,30.7,42.96,10.6,33.24,48.22
359,11.44,43.16,37.18,29.68,41.6
360,31.02,48.34,21.3,34.48,14.4
361,19.84,48.76,29.74,30.96,32.36
362,27.88,51.38,24.56,36.06,47.82
363,37.8,20.46,4.3,16.12,37.8
364,25.06,21.96,27.78,29.88,48.14
365,37.4,39.02,14.8,57.34,34.58
366,19.12,54.62,25.78,45.8,48.72
367,19.88,28.5,30.58,34.6,38.26
368,8.3,49.66,21.94,24.98,49.3
369,9.26,33.26,13.44,31.38,30.76
370,27.08,31.48,17.44,41.96,47.5
371,21.9,46.54,28.08,30.08,49.36
372,27.92,49,29.2,17.02,39.84
373,30.42,48.9,31.06,30.16,21.84
374,14.74,34.42,30.98,37.74,27.46
375,20.9,43.4,32.42,23.18,37.76
376,19.64,22.34,25.94,20.44,29.72
377,29.58,51.04,16.52,28.9,32.16
378,29.28,44.06,47.1,31.14,46.1
379,-3.56,51.2,34.64,9.32,43.48
380,25.74,46.54,41.02,35.42,20.3
381,28.38,48.58,34.3,29.58,30.42
382,15.68,26.54,32.3,25.8,30.28
383,23.26,52.48,38.32,36.08,34.4
384,17.6,46.68,32.22,39.32,29.46
385,17.08,39.62,32.08,25.82,33.94
386,25.52,37.56,36.48,33.74,46.12
387,21.96,43.12,33.24,25.92,25.6
388,4.62,49.58,28.9,12.54,31.72
389,40.68,41.58,34.38,31.04,43.3
390,-2.22,47.34,44.56,36.46,29.9
391,17.16,47.88,38.56,39.46,43.84
392,43.8,24.8,23.36,36.68,34.84
